Id_station;Id_omm;Nom_usuel;Latitude;Longitude;Altitude;Date_ouverture;Pack
54322001;;LONGUYON;49.431667;5.612833;257;1951-01-01;ETENDU
54405001;07181;NANCY-OCHEY;48.581000;5.959833;336;1963-01-01;RADOME
54407001;;OGNEVILLE;48.475000;6.067667;300;2005-04-01;ETENDU
54415001;;PAGNY-SUR-MOSELLE;48.983833;6.031167;179;1970-01-01;ETENDU
54481001;;ST MAURICE;48.514833;6.845667;305;2002-06-01;RADOME
54526001;07180;NANCY-ESSEY;48.687833;6.221500;212;1927-09-12;RADOME
54582001;;VILLETTE;49.482167;5.578167;345;1997-03-01;RADOME
55014001;;AUBREVILLE_SAPC;49.133833;5.093500;202;2008-04-04;ETENDU
55041001;;BEHONNE_SAPC;48.795667;5.188500;301;2007-09-21;ETENDU
55060002;;BONZEE_SAPC;49.092833;5.601167;235;2009-04-01;ETENDU
55067001;;BOVIOLLES;48.648667;5.415000;272;1972-09-01;ETENDU
55073001;;BRAS-SUR-MEUSE;49.208333;5.379167;194;1950-01-01;ETENDU
55108004;;CHAUMONT_SAPC;48.931333;5.264667;294;2007-05-28;ETENDU
55123002;;CONDE_SAPC;48.867167;5.182167;265;2009-03-30;ETENDU
55129001;;COUROUVRE;48.936833;5.358333;324;2018-05-15;RADOME
55179001;07171;ERNEVILLE AUX BOIS_SAPC;48.749500;5.403833;313;1932-01-01;ETENDU
55248001;;HOUDELAINCOURT;48.563000;5.505500;390;2011-04-29;RADOME
55328001;;MAXEY-SUR-VAISE;48.538167;5.669167;260;1874-01-01;ETENDU
55364001;;MOUZAY;49.460167;5.209167;166;2007-06-06;RADOME
55386002;;NONSARD;48.934167;5.763833;230;2002-08-01;RADOME
55443001;;ROUVRES-EN-WOEVRE;49.224667;5.687500;226;2011-01-20;RADOME
55484001;;SEPTSARGES;49.276333;5.155000;293;1990-09-01;RADOME
55517002;;TRIAUCOURT_SAPC;48.983167;5.065167;185;2008-04-04;ETENDU
55531001;;VASSINCOURT;48.808667;5.033167;187;2005-11-16;RADOME
56004001;;ARZAL;47.512667;-2.382667;26;1988-05-01;ETENDU
56007001;;AURAY;47.659167;-2.971000;26;1863-01-01;ETENDU
56009001;07207;BELLE ILE-LE TALUT;47.294333;-3.218333;34;1930-04-01;RADOME
56017003;;BIGNAN;47.884333;-2.728833;112;1997-04-01;RADOME
56031001;;CAMORS;47.823833;-2.991667;112;1963-09-01;ETENDU
56069001;07203;ILE DE GROIX;47.652333;-3.502333;41;1864-01-01;RADOME
56137001;;VANNES-MEUCON;47.722000;-2.727000;132;2012-11-24;ETENDU
56144001;;NAIZIN-INRA;48.005333;-2.816500;132;1990-01-01;ETENDU
56151001;;PONTIVY AERODROME;48.055667;-2.916667;125;2016-11-25;RADOME
56159001;;PLEUCADEUC;47.765500;-2.387167;65;1990-07-01;RADOME
56163001;;PLOERDUT;48.090667;-3.308833;179;1968-01-01;ETENDU
56165003;;PLOERMEL;47.950833;-2.397500;65;1934-01-01;RADOME
56166005;;PLOUAY-SA;47.916167;-3.344500;75;2007-10-23;ETENDU
56185001;07205;LORIENT-LANN BIHOUE;47.762833;-3.435667;45;1951-10-01;RADOME
56186003;;QUIBERON-AERODROME;47.479833;-3.099000;9;2021-06-08;RADOME
56240003;;SARZEAU SA;47.510667;-2.796000;35;1995-07-01;ETENDU
56243001;07210;VANNES-SENE;47.604500;-2.714167;3;1998-10-01;RADOME
57019001;;MALANCOURT;49.218833;6.057000;346;1948-10-01;ETENDU
57039001;;METZ-FRESCATY;49.069500;6.125333;192;1929-12-01;RADOME
57119001;;BUHL-LORRAINE;48.719500;7.079833;258;2012-01-05;RADOME
57168001;07186;PHALSBOURG_SAPC;48.766667;7.305833;377;1945-09-01;ETENDU
57251001;07093;AEROPORT METZ-NANCY-LORRAINE;48.979333;6.243167;260;1991-10-01;RADOME
57253001;;GONDREXANGE;48.688000;6.928333;266;1855-02-01;ETENDU
57322001;;HESTROFF_SAPC;49.255667;6.433333;221;2018-05-15;ETENDU
57357002;;KAPPELKINGER_SAPC;48.978833;6.903500;224;2007-05-09;ETENDU
57395001;;LESSE_SAPC;48.965833;6.508000;233;2009-03-30;ETENDU
57465001;;METZERVISSE;49.306333;6.283167;226;1943-01-01;ETENDU
57469002;;MITTERSHEIM;48.859167;6.934833;233;1885-01-01;ETENDU
57489001;;MOUTERHOUSE;48.984500;7.452500;265;1970-02-01;ETENDU
57509002;;NITTING_SAPC;48.667833;7.031000;266;2007-05-09;ETENDU
57524001;;OMMERAY_SAPC;48.724333;6.690833;219;2017-08-02;ETENDU
57550001;;PORCELETTE;49.159667;6.645667;250;1951-05-01;ETENDU
57557001;;PUTTELANGE-LES-THIONVILLE;49.481667;6.259000;190;1982-05-01;ETENDU
57587003;;RODALBE;48.909833;6.693167;258;2005-03-15;RADOME
57623003;;TURQUESTEIN-BLANCRUPT_SAPC;48.568167;7.090000;352;2009-03-30;ETENDU
57644001;;SEINGBOUSE;49.127667;6.831000;347;2003-08-01;RADOME
57730001;;BOULAY;49.165500;6.443000;214;2000-01-01;ETENDU
57732001;;VOLMUNSTER;49.124000;7.381833;358;2001-01-01;RADOME
57740001;;WALDWISSE;49.417000;6.505833;291;1948-10-01;ETENDU
58019001;;AVREE;46.820667;3.905000;302;2009-09-02;RADOME
58023001;;BAZOCHES_SAPC;47.359667;3.790333;351;2018-08-29;ETENDU
58061001;;CHASNAY;47.233833;3.168167;213;1979-02-01;ETENDU
58062001;07270;CHATEAU CHINON;47.070333;3.934333;598;1934-05-01;RADOME
58079004;;CLAMECY;47.441000;3.509000;215;2001-05-01;RADOME
58104001;;DORNES;46.720333;3.355500;220;1897-01-01;ETENDU
58106005;;DUN_SAPC;47.312833;4.046833;598;2007-11-15;ETENDU
58132001;;GUIPY_SAPC;47.212833;3.570333;274;2017-05-30;ETENDU
58145002;;LORMES_SAPC;47.267167;3.858333;485;1983-09-01;ETENDU
58148001;;LUTHENAY UXELOU;46.846500;3.288833;230;1932-01-01;ETENDU
58149001;;LUZY;46.807000;3.962500;300;1860-01-01;ETENDU
58160001;07260;NEVERS-MARZY;46.998333;3.112667;175;1946-01-01;RADOME
58177001;;MONTIGNY EN MORVAN_SAPC;47.161333;3.855667;285;1958-01-01;ETENDU
58199001;;ONLAY;46.981333;3.910833;375;1918-01-01;ETENDU
58218006;;PREMERY;47.170333;3.369500;260;1860-01-01;RADOME
58264001;;ST PIERRE LE MOUTIER;46.798833;3.113667;218;1872-01-01;ETENDU
58304005;;VARZY_SAPC;47.368333;3.386000;226;2015-07-02;ETENDU
59178001;;DOUAI;50.389667;3.067167;26;1960-12-01;ETENDU
59183001;07010;DUNKERQUE;51.055833;2.339500;11;1891-01-01;RADOME
59343001;07015;LILLE-LESQUIN;50.570000;3.097500;47;1944-12-01;RADOME
59392001;;MAUBEUGE;50.271667;3.966500;142;1959-01-01;ETENDU
59512001;;ROUBAIX;50.707500;3.180333;30;1961-01-01;ETENDU
59534001;;ST-HILAIRE-SUR-HELPE;50.145500;3.925167;185;2004-09-01;RADOME
59580003;;STEENVOORDE;50.829833;2.568833;42;2004-09-01;RADOME
59604001;;TROISVILLES;50.098000;3.463667;125;1952-01-01;ETENDU
59606004;;VALENCIENNES;50.328333;3.461000;50;1986-12-01;RADOME
59647001;;WATTEN;50.833833;2.213333;7;1960-05-01;ETENDU
60040001;;BAILLEUL-LE-SOC;49.423667;2.579667;131;2021-08-01;RADOME
60107001;;BREUIL-LE-VERT;49.364500;2.432833;57;1948-08-01;ETENDU
60260001;;FRESNOY-LA-RIVIERE;49.284833;2.918333;61;1932-10-01;ETENDU
60276001;;GODENVILLERS;49.586167;2.554167;92;1937-10-01;ETENDU
60322001;;JAMERICOURT;49.306500;1.879500;113;1990-02-01;RADOME
60363001;;LIERVILLE;49.193333;1.895000;105;1959-01-01;ETENDU
60382001;;MARGNY-LES-COMPIEGNE;49.431500;2.803667;92;1994-03-01;RADOME
60445001;;NAMPCEL;49.495000;3.087667;152;1970-11-01;ETENDU
60500004;;PLESSIS-BELLEVILLE;49.106000;2.737167;116;2003-05-01;RADOME
60518001;;PUITS-LA-VALLEE;49.581500;2.191167;168;2010-01-01;ETENDU
60555002;;ROUVROY-LES-MERLES;49.650333;2.370833;94;1989-04-01;RADOME
60566001;;SAINT-ARNOULT;49.623333;1.790833;206;2001-01-01;RADOME
60623001;;SONGEONS;49.545167;1.852333;113;1951-05-01;ETENDU
60639001;07055;BEAUVAIS-TILLE;49.446500;2.127167;89;1940-07-01;RADOME
60652001;;VALDAMPIERRE;49.303167;2.048333;171;1938-10-01;ETENDU
61001001;07139;ALENCON;48.445500;0.110167;143;1945-01-01;RADOME
61006005;;ARGENTAN;48.718167;0.011500;170;1994-07-01;RADOME
61124001;;COULONCHE  -LA-;48.644500;-0.459167;309;2001-03-01;ETENDU
61169003;;FLERS;48.750000;-0.589500;195;1997-01-01;RADOME
61179001;;FRESNAYE-AU-SAUVAGE_SAPC;48.722333;-0.263667;229;1997-06-01;ETENDU
61214002;;L AIGLE;48.758500;0.662333;232;1997-01-01;RADOME
61275001;;LE MERLERAULT_SAPC;48.711167;0.299000;236;2007-10-16;ETENDU
61328001;;PIN AU HARAS-INRA;48.725000;0.180833;202;1961-01-01;ETENDU
61345003;;REMALARD;48.434000;0.777667;158;2014-01-01;ETENDU
61369001;;ST BOMER-LES-FORGES;48.644667;-0.623500;226;1997-01-01;ETENDU
61377001;;ST CORNIER-DES-LANDES;48.723500;-0.729500;306;1951-01-01;ETENDU
61387001;;ST-FRAIMBAULT;48.504333;-0.702500;158;1994-07-01;ETENDU
61404001;;ST-HILAIRE;48.555833;0.529500;242;2003-10-30;RADOME
61426001;;BELLEME_SAPC;48.373833;0.550000;168;1997-06-01;ETENDU
61464001;;SEES;48.592000;0.172500;195;1951-12-01;ETENDU
61479001;;TANQUES;48.674833;-0.079667;171;1951-01-01;ETENDU
61483002;;BAGNOLES-DE-L_ORNE;48.541167;-0.414833;151;1990-05-01;ETENDU
61485002;;TICHEVILLE_SAPC;48.913000;0.245000;225;1997-04-01;ETENDU
61491002;;TOUROUVRE_SAPC;48.585000;0.667167;217;2007-10-02;ETENDU
62044001;;ATTIN;50.485333;1.765833;21;1960-09-01;ETENDU
62054001;07004;CAP-GRIS-NEZ;50.869667;1.582833;48;1990-01-01;RADOME
62076002;;BAINGHEN_SAPC;50.750833;1.906667;117;2008-09-03;ETENDU
62160001;07002;BOULOGNE-SEM;50.732500;1.599667;73;1947-01-01;RADOME
62298001;;CAMBRAI-EPINOY;50.225500;3.163833;76;1953-07-01;RADOME
62333001;;FIEFS;50.504667;2.326167;186;1952-08-01;ETENDU
62468001;;HUMIERES_SAPC;50.391500;2.223333;127;2008-09-03;ETENDU
62516002;;LILLERS;50.579500;2.496500;19;2002-04-01;RADOME
62548002;07009;CALAIS-MARCK;50.959833;1.956167;2;1991-04-01;RADOME
62613001;;NIELLES-LES-BLEQUIN_SAPC;50.672500;2.061833;145;2007-01-01;ETENDU
62685001;;RADINGHEM;50.549167;2.113667;115;1989-01-01;RADOME
62784001;;SAULTY;50.222167;2.522167;174;1987-10-01;RADOME
62826001;07003;LE-TOUQUET;50.514500;1.622833;5;1947-01-01;RADOME
62873001;;ARRAS;50.255833;2.870000;74;1986-01-01;RADOME
63003004;;AMBERT;45.516833;3.742667;555;1993-07-01;RADOME
63006002;;ANZAT-LE-LUGUET_SAPC;45.320167;3.016000;1270;2006-12-01;ETENDU
63038002;07866;SUPERBESSE;45.501667;2.865833;1287;1975-07-01;RADOME
63077001;;CHAMBON-SUR-LAC;45.572667;2.897000;897;1988-01-01;ETENDU
63089001;;CHAPPES;45.860667;3.214333;315;1895-01-01;ETENDU
63098001;;CHASTREIX;45.533000;2.774500;1385;1990-10-01;RADOME
63113001;07460;CLERMONT-FD;45.786833;3.149333;331;1922-03-01;RADOME
63125002;;COURPIERE;45.754000;3.572333;455;2003-06-01;RADOME
63129001;;CROS;45.472000;2.595000;790;1954-10-01;ETENDU
63132002;;CUNLHAT;45.634500;3.557667;700;1908-01-01;ETENDU
63157001;;FAYET-LE-CHATEA;45.696667;3.429167;585;1955-01-01;ETENDU
63163001;;GELLES;45.752667;2.809833;708;1972-05-01;ETENDU
63178001;;ISSOIRE;45.535333;3.262333;372;1997-04-01;RADOME
63189005;;LAQUEUILLE-INRA;45.636000;2.744667;1095;1991-12-01;ETENDU
63222001;;MEILHAUD;45.543667;3.164333;448;1944-08-01;ETENDU
63223001;;MENAT;46.105167;2.910000;410;1905-01-01;ETENDU
63236003;;LE MONT-DORE_SAPC;45.551833;2.812500;1220;1991-02-01;ETENDU
63263005;;FONTAINE-DU-BER_SAPC;45.799500;2.991667;971;1930-01-01;ETENDU
63281001;;PIONSAT;46.104833;2.687833;524;1874-01-01;ETENDU
63282001;;PLAUZAT_SAPC;45.632333;3.133667;503;1995-04-01;ETENDU
63295001;;RANDAN;46.012167;3.354167;394;1881-01-01;ETENDU
63298001;;LA RENAUDIE;45.737000;3.692500;805;1991-08-01;ETENDU
63319002;07459;ST-ANTHEME;45.575833;3.886167;1263;1991-04-01;RADOME
63320001;;SAINT AVIT_SAPC;45.872833;2.526500;724;2015-07-02;ETENDU
63345002;;ST-GENES-CHPLLE-INRA;45.723000;3.019333;893;1988-08-01;ETENDU
63353003;;ST-GERMAIN-L HE;45.461000;3.532667;1070;1997-06-01;RADOME
63354004;;ST-GERVAIS-D AU;46.032667;2.803833;705;1964-01-01;RADOME
63382001;;ST-PARDOUX;46.041167;3.008833;602;1918-01-01;ETENDU
63393001;;ST-REMY-SUR-DUR;45.890333;3.599167;665;1902-11-01;ETENDU
63399002;;ST-SULPICE;45.646500;2.598333;851;2001-10-01;RADOME
63417001;;SAYAT_SAPC;45.839667;3.045167;550;1993-03-01;ETENDU
63426001;;TAUVES;45.544667;2.597667;852;1914-01-01;ETENDU
63451001;;VERNINES;45.669000;2.888333;1045;2005-06-01;RADOME
64006001;;ACCOUS;42.945167;-0.610500;495;1948-01-01;ETENDU
64010002;;AICIRITS;43.335000;-1.020500;75;1993-08-01;RADOME
64024001;07602;BIARRITZ-PAYS-BASQUE;43.469333;-1.534333;71;1953-08-01;RADOME
64068001;;ASSON;43.127167;-0.272500;337;1969-01-01;ETENDU
64092002;;BANCA;43.128667;-1.372833;252;1934-01-01;ETENDU
64109001;;BENEJACQ;43.193167;-0.220333;255;1955-10-01;ETENDU
64123001;;BIDACHE;43.481167;-1.142167;45;1965-05-01;ETENDU
64155001;;BUSTINCE - ST JEAN;43.167333;-1.214500;179;2003-12-01;RADOME
64160001;;CAMBO-LES-BAINS;43.362000;-1.382500;69;1964-01-01;ETENDU
64189001;07600;SOCOA;43.394500;-1.686500;21;1920-09-01;RADOME
64233001;;GARLIN;43.551167;-0.272167;209;1964-01-01;ETENDU
64238001;;GER;43.238333;-0.083833;410;2006-10-02;RADOME
64301002;;LAGOR;43.390500;-0.643000;125;1946-01-01;ETENDU
64310001;;LANNE-EN-BARETOUS_SAPC;43.114667;-0.752667;350;2018-11-05;ETENDU
64316001;;LARRAU;43.020000;-0.960000;616;1955-10-01;ETENDU
64316003;;IRATY ORGAMBIDE;43.033500;-1.033833;1427;2001-08-01;RADOME
64320003;;LARUNS-HOURAT;42.983667;-0.428667;522;1963-08-01;ETENDU
64324002;;LASSEUBE_SAPC;43.204500;-0.485500;247;2014-11-01;ETENDU
64330400;;SOUM COUY-NIVOSE;42.961667;-0.721333;2142;1997-01-01;ETENDU
64331002;;LEMBEYE;43.451500;-0.109167;310;1924-08-01;ETENDU
64342001;;LICQ-ATHEREY;43.047833;-0.885667;288;1955-10-01;ETENDU
64379001;;MENDIVE_SAPC;43.126000;-1.135167;292;2009-03-10;ETENDU
64416001;;NAVARRENX;43.324333;-0.753500;135;1931-03-01;ETENDU
64422007;;OLORON;43.159500;-0.579500;295;2006-06-01;RADOME
64430003;;ORTHEZ;43.501333;-0.755000;96;1994-10-01;RADOME
64450001;;POMPS;43.490833;-0.543500;130;1931-03-01;ETENDU
64453002;;PONTACQ_SAPC;43.203333;-0.113833;343;2018-11-05;ETENDU
64480001;;ST-GLADIE;43.380167;-0.933667;73;1974-04-01;ETENDU
64537001;;TROIS-VILLES;43.133833;-0.876167;216;1952-11-01;ETENDU
64543001;;UREPEL_SAPC;43.068667;-1.415500;410;2007-01-01;ETENDU
64549001;07610;PAU-UZEIN;43.385000;-0.416333;183;1921-01-01;RADOME
65001001;;ADAST;42.972833;-0.072167;446;2016-11-05;RADOME
65018001;;ARBEOST_SAPC;42.988500;-0.278500;1015;2007-11-13;ETENDU
65055001;;AYROS ARBOUIX;42.998333;-0.068500;478;1981-08-01;ETENDU
65059022;;LA MONGIE_SAPC;42.908667;0.170333;1779;2016-11-22;ETENDU
65125001;;CAMPISTROUS;43.127167;0.366500;593;1989-01-01;RADOME
65129003;;CASTELNAU MAGNOAC;43.277833;0.517500;298;1986-10-01;RADOME
65138005;;CAUTERETS_SAPC;42.852500;-0.147000;1535;2009-09-01;ETENDU
65188005;;GAVARNIE_SAPC;42.733833;-0.010833;1410;2007-11-13;ETENDU
65258001;;LANNEMEZAN;43.113833;0.413167;638;1970-11-01;ETENDU
65278001;;LOMNE_SAPC;43.042833;0.298167;447;2007-01-01;ETENDU
65283001;;LOUDERVIELLE;42.796500;0.439667;1587;2004-10-01;RADOME
65295003;;LUZ SAINT SAUVEUR;42.858333;-0.001833;910;2006-01-01;ETENDU
65304001;;MAUBOURGUET;43.470833;0.043167;176;1882-08-01;ETENDU
65344001;07621;TARBES-LOURDES-PYRENEES;43.188000;0.000000;360;1944-08-01;RADOME
65388001;;ST LARY SOUL;42.813833;0.317667;826;1944-01-01;ETENDU
65413400;;LAC D'ARDIDEN-NIVOSE;42.848167;-0.066000;2445;1995-10-01;ETENDU
65447001;;TOURNAY;43.179000;0.243667;263;1963-04-01;ETENDU
65460002;;VIC EN BIGORRE;43.375500;0.045833;219;1987-08-01;RADOME
66024001;;LE BOULOU;42.528500;2.843500;77;1962-03-01;ETENDU
66029003;;CAIXAS;42.587333;2.679833;347;2010-07-01;ETENDU
66037001;;CANET-EN-ROUSSILLON;42.686833;2.983667;16;1956-11-01;ETENDU
66049001;;CERET;42.496333;2.747500;146;1916-01-01;ETENDU
66067402;;PUIGMAL-NIVOSE;42.384667;2.095333;2471;2009-09-11;ETENDU
66074002;;EUS;42.630167;2.446333;321;1994-04-01;ETENDU
66082004;07737;FORMIGUERES;42.616000;2.111333;1495;2005-07-01;RADOME
66088003;;ILLE-SUR-TET;42.659833;2.614167;158;2019-11-01;RADOME
66119002;;MOSSET;42.675667;2.320333;750;1924-01-01;ETENDU
66136001;07747;PERPIGNAN;42.737167;2.872833;42;1924-11-01;RADOME
66137003;;LE PERTHUS;42.473333;2.859500;295;1989-10-01;ETENDU
66148001;07749;CAP BEAR;42.516667;3.135000;82;1879-09-01;RADOME
66157001;;RAILLEU;42.586667;2.181000;1366;1958-08-01;ETENDU
66183001;;ST MARSAL;42.539167;2.622000;690;1947-04-01;ETENDU
66187006;;ST PAUL DE FENOUILLET;42.820500;2.485333;300;2005-07-01;RADOME
66194002;;SERRALONGUE;42.399833;2.557833;700;1985-08-01;RADOME
66202001;;TARGASONNE;42.504000;1.973333;1600;2017-03-06;RADOME
66204002;;TAURINYA;42.580333;2.410500;770;2012-06-21;ETENDU
66204400;;CANIGOU-NIVOSE;42.536667;2.465000;2160;1996-07-23;ETENDU
66206004;;LE TECH LA LLAU_SAPC;42.439833;2.512500;927;2006-10-25;ETENDU
66212001;;TORREILLES;42.755000;2.978333;7;1977-06-01;ETENDU
66230001;;VINCA;42.655500;2.547833;251;1973-01-01;ETENDU
66233001;;VIVES;42.536500;2.760833;261;1998-01-01;RADOME
67027001;;BELMONT;48.406333;7.267167;1065;2006-05-10;RADOME
67029001;;BERG;48.884333;7.151667;350;2003-06-01;RADOME
67067001;;BRUMATH;48.724667;7.709667;139;1935-01-01;ETENDU
67083002;;DAMBACH_SAPC;48.999333;7.661667;234;2017-11-23;ETENDU
67115001;;EBERSHEIM;48.308500;7.494500;164;1934-04-01;ETENDU
67122001;;WANGENBOURG_SAPC;48.642500;7.307000;460;1990-05-01;ETENDU
67124001;07190;STRASBOURG-ENTZHEIM;48.549500;7.640333;150;1923-04-01;RADOME
67126002;;ERCKARTSWILLER_SAPC;48.873000;7.364167;245;2015-10-21;ETENDU
67165006;;GRANDFONTAINE_SAPC;48.507667;7.148000;736;2016-08-11;ETENDU
67180001;;HAGUENAU;48.836333;7.801167;153;1920-05-01;ETENDU
67210002;;LE HOHWALD_SAPC;48.401500;7.330000;591;1990-05-01;ETENDU
67443001;;SCHEIBENHARD;48.964167;8.145500;144;2006-08-01;RADOME
67462004;;SELESTAT SA;48.272833;7.478333;173;1992-03-01;RADOME
67482001;;STRASBOURG - BOTANIQUE;48.581833;7.768833;139;1922-01-01;ETENDU
67498001;;UHRWILLER_SAPC;48.883667;7.581500;217;2003-08-10;ETENDU
67507003;;VILLE;48.343000;7.306167;264;1989-10-01;ETENDU
67516001;;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;2004-09-01;RADOME
68028001;;BERGHEIM-INRA;48.216333;7.345833;309;1987-03-01;ETENDU
68062001;;CARSPACH;47.632000;7.212833;332;2004-08-01;RADOME
68066001;;COLMAR-INRA;48.063333;7.330000;202;1972-04-01;ETENDU
68102001;07845;GEISHOUSE_SAPC;47.875333;7.056833;618;1964-01-01;ETENDU
68112005;;GUEBWILLER;47.903667;7.225833;273;1991-10-01;ETENDU
68165001;;KIFFIS;47.438000;7.355667;576;1897-01-01;ETENDU
68171002;;KRUTH_SAPC;47.944167;6.955000;512;1995-05-01;ETENDU
68188002;;LINTHAL_SAPC;47.941500;7.114000;488;1967-01-01;ETENDU
68190001;;LUCELLE_SAPC;47.438333;7.268167;690;1987-04-01;ETENDU
68205001;07197;COLMAR-MEYENHEIM;47.928667;7.407667;207;1956-09-01;RADOME
68224006;;MULHOUSE;47.750000;7.288833;245;1953-05-01;RADOME
68226005;;MUNSTER_SAPC;48.047167;7.117333;420;2001-11-01;ETENDU
68231001;;NEUF-BRISACH;48.026167;7.574667;195;1916-01-01;ETENDU
68247001;;ODEREN - VALLEE;47.909667;6.970333;457;1879-01-01;ETENDU
68247003;07843;MARKSTEIN CRETE;47.923000;7.031667;1184;1988-10-01;RADOME
68249002;;ORBEY LAC BLANC_SAPC;48.135833;7.103833;1080;1972-01-01;ETENDU
68287001;;ROUFFACH - CHS;47.954000;7.291667;208;1932-01-01;ETENDU
68297001;07299;BALE-MULHOUSE;47.614333;7.510000;263;1946-08-01;RADOME
68307001;07840;SEWEN - LAC ALFELD_SAPC;47.815500;6.873833;620;1888-11-01;ETENDU
68338001;;TROIS-EPIS_SAPC;48.101500;7.231000;656;1985-07-01;ETENDU
69008001;;ANCY_SAPC;45.843333;4.508167;626;2018-10-22;ETENDU
69028001;;BRINDAS;45.713333;4.693167;317;2004-11-01;RADOME
69029001;07480;LYON-BRON;45.721333;4.949167;202;1888-01-01;RADOME
69066003;;COURS LA VILLE_SAPC;46.097500;4.319000;553;2016-04-28;ETENDU
69114001;;LIERGUES_SAPC;45.976500;4.650333;290;1992-05-01;ETENDU
69123002;;LYON TETE D'OR;45.772833;4.855167;170;1961-01-01;ETENDU
69135001;;MONSOLS;46.219167;4.523167;525;1936-01-01;ETENDU
69141001;;MORNANT;45.614500;4.673833;343;1888-11-01;ETENDU
69174002;;LES SAUVAGES;45.935333;4.384167;831;1997-04-01;RADOME
69196001;;ST-DIDIER-BEAUJ;46.164167;4.566333;345;1959-03-01;ETENDU
69203001;;ST-GENIS-L'ARGENTIERE;45.700000;4.484500;512;1930-01-01;ETENDU
69204002;;ST-GENIS-LAVAL;45.694667;4.782333;290;1881-01-01;ETENDU
69206001;;ST-GEORGES-REN;46.058167;4.710833;190;2002-05-01;RADOME
69238001;;ST-SYMPHORIEN-C;45.638667;4.471333;610;1948-01-01;ETENDU
69239002;;SAINT-VERAND;45.916333;4.521167;390;2006-12-01;ETENDU
69258001;;VAUXRENARD;46.217000;4.628500;740;1901-01-01;RADOME
69264001;;VILLEFRANCHE;45.987167;4.737667;174;1930-01-01;ETENDU
69299001;07481;LYON-ST EXUPERY;45.726500;5.077833;235;1975-04-01;RADOME
70006001;;AILLEVILLERS;47.915000;6.338333;275;1950-02-01;ETENDU
70061002;;BELFAHY_SAPC;47.784167;6.730833;847;1992-04-01;ETENDU
70104001;;BUCEY-LES-GY;47.422667;5.842500;215;1946-01-01;ETENDU
70132001;;CHARGEY-LES-GRAY;47.507000;5.595500;244;1997-03-01;RADOME
70165001;;COMBEAUFONTAINE;47.708667;5.891500;252;1950-01-01;ETENDU
70168001;;CONFLANS-SUR-LA;47.817000;6.208667;230;1950-02-01;ETENDU
70229001;;FAYMONT_SAPC;47.606667;6.585833;398;2018-11-21;ETENDU
70245003;;FOUGEROLLES_SAPC;47.898500;6.388833;315;1991-03-01;ETENDU
70261001;;FROTEY_SAPC;47.639167;6.196500;360;1991-06-01;ETENDU
70283006;;BALLON DE SERVANCE;47.830833;6.791333;1213;2005-06-15;RADOME
70414001;07835;PLANCHER-LES-MI;47.772833;6.746333;529;1950-01-01;ETENDU
70447002;;RIOZ;47.438167;6.062000;275;2001-07-01;RADOME
70473001;07292;LUXEUIL;47.787000;6.363833;271;1918-01-01;RADOME
70545001;;VENISEY;47.836000;5.990167;243;2003-09-01;RADOME
70550001;;VESOUL VILLE;47.648833;6.163667;242;1845-01-01;ETENDU
70561002;;VILLERSEXEL SA;47.543667;6.433000;290;1992-11-01;RADOME
71014004;;AUTUN;46.972000;4.263167;303;1990-08-01;RADOME
71022003;;BAUDEMONT_SAPC;46.285667;4.281833;396;2014-11-14;ETENDU
71056003;;BRANGES_SAPC;46.645833;5.206667;197;2018-06-25;ETENDU
71081001;;CHALON-CHAMPFO;46.827000;4.825667;187;1991-09-01;RADOME
71105001;07385;MACON;46.294500;4.794333;219;1943-02-01;RADOME
71106001;;CHAROLLES;46.439500;4.281167;282;1949-05-01;ETENDU
71190001;;EPINAC;46.997667;4.496333;325;1903-01-01;ETENDU
71230002;;GUEUGNON;46.598167;4.020833;305;1979-07-01;ETENDU
71240001;;JALOGNY_SAPC;46.402833;4.651667;250;1977-01-01;ETENDU
71267001;;LUGNY;46.477333;4.823333;247;1937-01-01;ETENDU
71289001;;MATOUR_SAPC;46.304000;4.480333;415;1989-03-01;ETENDU
71320001;07382;MT-ST-VINCENT;46.627667;4.477000;601;1943-01-01;RADOME
71340002;;PALINGES;46.554667;4.228000;281;1885-01-01;ETENDU
71464001;;ST-MAURICE-LES-COUCHES_SAPC;46.881833;4.594833;300;1987-01-01;ETENDU
71482001;;ST-SYMPHORIEN DE MARMAGNE;46.852167;4.336167;349;1931-01-01;ETENDU
71491001;07379;ST YAN;46.408333;4.016500;242;1954-01-01;RADOME
71523001;;SIMARD;46.714167;5.181167;211;2014-02-01;ETENDU
71541001;;TORPES_SAPC;46.835833;5.335667;190;2018-12-06;ETENDU
71558001;;VARENNES-ST-SA;46.529333;5.255333;207;1975-01-01;RADOME
71589001;;VITRY/LOIRE;46.691667;3.721667;258;1983-04-01;ETENDU
72042001;;BOULOIRE;47.984333;0.491833;134;1921-02-01;ETENDU
72086001;;COMMERVEIL_SAPC;48.315333;0.353667;105;2008-01-17;ETENDU
72093001;;CORMES;48.179667;0.710167;122;1985-06-01;ETENDU
72137006;;LA FRESNAYE;48.433333;0.212167;146;1949-09-01;ETENDU
72172003;;LE LUART;48.076333;0.591000;112;2005-03-14;RADOME
72175002;;LUCHE-PRINGE;47.713000;0.088167;92;2003-07-08;RADOME
72181001;07235;LE MANS;47.945833;0.194167;51;1944-11-01;RADOME
